id,name,uri_x,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,playlist
6gpcs5eMhJwax4mIfKDYQk,Slide (feat. Frank Ocean & Migos),spotify:track:6gpcs5eMhJwax4mIfKDYQk,0.498,0.736,230813,0.795,1.21e-06,1,0.254,-3.299,0,0.0545,104.066,4,0.511,workout
0E6PsO3ymCfUh7pJQjBgkj,APESHIT,spotify:track:0E6PsO3ymCfUh7pJQjBgkj,0.0133,0.705,264853,0.784,0.0,2,0.168,-6.477,1,0.271,160.035,4,0.377,workout
6izVrYFnOGLgzmIO8EoUiQ,Look,spotify:track:6izVrYFnOGLgzmIO8EoUiQ,0.0262,0.956,127533,0.576,0.462,7,0.0953,-4.56,1,0.102,122.042,4,0.423,workout
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,0.0605,0.698,232187,0.633,0.000194,8,0.0926,-4.946,1,0.0597,96.924,4,0.552,workout
0922QmPCA8PuDb19cXKKw3,My Name Isn’t,spotify:track:0922QmPCA8PuDb19cXKKw3,0.281,0.737,174203,0.496,0.0,6,0.211,-7.605,1,0.426,176.023,4,0.541,workout
0LFj0LvJjp2ez7jFp5UuZ9,Rude Tings,spotify:track:0LFj0LvJjp2ez7jFp5UuZ9,0.401,0.833,154530,0.74,0.00895,10,0.113,-7.633,0,0.344,119.934,4,0.7,workout
20hJHh3rZS3qharPd6jAKj,Bailan,spotify:track:20hJHh3rZS3qharPd6jAKj,0.528,0.672,230989,0.738,0.0013,9,0.107,-3.987,0,0.0872,176.081,4,0.546,workout
5nFyaoBWwwMJ9fv33tZ2MB,What I Need (feat. Kehlani),spotify:track:5nFyaoBWwwMJ9fv33tZ2MB,0.0537,0.633,219520,0.793,0.0,10,0.16,-4.126,1,0.055,103.97,4,0.414,workout
27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),spotify:track:27rdGxbavYJeBphck5MZAF,0.00987,0.601,217467,0.794,1.36e-06,7,0.388,-5.844,0,0.0671,114.066,4,0.244,workout
5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),spotify:track:5N4erncE7kuUccm7zEmwzk,0.0104,0.588,238173,0.67,3.33e-06,0,0.338,-6.439,1,0.0473,118.159,4,0.505,workout
38TgLPNHsPzgqri5G4SPun,Majesty (with Labrinth & feat. Eminem),spotify:track:38TgLPNHsPzgqri5G4SPun,0.313,0.81,295653,0.73,0.0,11,0.105,-5.209,0,0.223,157.003,4,0.568,workout
21RzyxY3EFaxVy6K4RqaU9,Body,spotify:track:21RzyxY3EFaxVy6K4RqaU9,0.0476,0.752,163216,0.764,9.44e-05,1,0.0543,-4.399,1,0.038,121.958,4,0.582,workout
6lMlMXL2Wk4xT2U1D09iLm,Fiesta,spotify:track:6lMlMXL2Wk4xT2U1D09iLm,0.00897,0.646,219040,0.865,0.278,11,0.444,-4.204,0,0.0732,123.053,4,0.298,workout
6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,0.45,0.741,171030,0.52,1.97e-06,8,0.222,-7.513,1,0.0656,102.998,4,0.347,workout
3Tt9CEnGYd69ZrUGpiTe2Z,Get It (feat. Missy Elliott & Kelly Rowland),spotify:track:3Tt9CEnGYd69ZrUGpiTe2Z,0.00498,0.731,185018,0.804,0.0,10,0.0751,-4.043,1,0.3,137.385,4,0.646,workout
6VcVJ7YddkP6elt9Ym8c50,House Work,spotify:track:6VcVJ7YddkP6elt9Ym8c50,0.253,0.759,157208,0.947,0.255,11,0.0498,-5.261,0,0.0655,123.964,4,0.726,workout
5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man),spotify:track:5itOtNx0WxtJmi1TQ3RuRd,0.016,0.807,229184,0.887,0.000503,1,0.0811,-4.311,0,0.0361,122.015,4,0.606,workout
1CND48FZH0dcsPH2jnBPMs,Differentology (Ready For The Road) - Major Lazer Remix,spotify:track:1CND48FZH0dcsPH2jnBPMs,0.0919,0.619,300933,0.928,0.00274,1,0.163,-4.771,0,0.301,128.096,4,0.386,workout
7i2DJ88J7jQ8K7zqFX2fW8,Now Or Never,spotify:track:7i2DJ88J7jQ8K7zqFX2fW8,0.107,0.67,214802,0.585,1.11e-06,6,0.131,-4.861,0,0.0354,110.03,4,0.447,workout
6WK7h2WfMmnX7zOZnfzoYo,I Like It - Dillon Francis Remix,spotify:track:6WK7h2WfMmnX7zOZnfzoYo,0.00256,0.731,219200,0.854,1.49e-05,5,0.386,-4.635,0,0.149,150.163,4,0.651,workout
3vCeDhrInX8te6SoaqZbvu,La Dueña del Swing,spotify:track:3vCeDhrInX8te6SoaqZbvu,0.505,0.746,259013,0.915,4.02e-05,7,0.161,-6.626,0,0.0675,154.985,4,0.812,workout
3BtuIIrQlkujKPuWF2B85z,Too Good,spotify:track:3BtuIIrQlkujKPuWF2B85z,0.0662,0.82,263373,0.641,5.07e-05,4,0.102,-7.811,0,0.116,117.974,4,0.395,workout
61l4Cfs1gVrmrDNZuS5pez,Haunt You,spotify:track:61l4Cfs1gVrmrDNZuS5pez,0.00394,0.525,331138,0.887,0.15,6,0.171,-5.392,0,0.0346,140.018,4,0.138,workout
6X0WsSsMMwam5AzVxlUUzo,Liberate,spotify:track:6X0WsSsMMwam5AzVxlUUzo,0.0024,0.515,313388,0.877,0.802,5,0.623,-5.413,1,0.0356,126.996,4,0.434,workout
1ZEm9cJC05rawV2tptNfTS,Bed (feat. Ariana Grande),spotify:track:1ZEm9cJC05rawV2tptNfTS,0.0551,0.589,189360,0.714,0.00013,7,0.131,-6.308,1,0.258,118.611,5,0.42,workout
7C5Jk5c6Y1LWbXCcPS6ATS,Faking It - Radio Edit,spotify:track:7C5Jk5c6Y1LWbXCcPS6ATS,0.124,0.78,227877,0.579,0.0,9,0.111,-4.709,0,0.0609,120.036,4,0.417,workout
1NHwvBmrUje4L1dxfWnXCH,Put Your Hands Where My Eyes Could See,spotify:track:1NHwvBmrUje4L1dxfWnXCH,0.00864,0.906,194293,0.623,4.19e-06,1,0.0753,-6.711,0,0.303,99.498,4,0.715,workout
3B54sVLJ402zGa6Xm4YGNe,Unforgettable,spotify:track:3B54sVLJ402zGa6Xm4YGNe,0.0293,0.726,233902,0.769,0.0101,6,0.104,-5.043,1,0.123,97.985,4,0.733,workout
2XWjPtKdi5sucFYtVav07d,365,spotify:track:2XWjPtKdi5sucFYtVav07d,0.339,0.745,181900,0.693,0.0,2,0.123,-5.479,0,0.034,98.039,4,0.248,workout
4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,spotify:track:4kWO6O1BUXcZmaxitpVUwp,0.374,0.747,215760,0.834,0.0,3,0.0586,-2.867,0,0.045,128.005,4,0.687,workout
6DCZcSspjsKoFjzjrWoCdn,God's Plan,spotify:track:6DCZcSspjsKoFjzjrWoCdn,0.0332,0.754,198973,0.449,8.29e-05,7,0.552,-9.211,1,0.109,77.169,4,0.357,workout
7yN5w9qB7Km1Fqx96ZnG5W,Therapy (feat. James Newman),spotify:track:7yN5w9qB7Km1Fqx96ZnG5W,0.018,0.659,186187,0.866,0.0,2,0.13,-5.117,0,0.0545,114.862,4,0.705,workout
1c44jkn3UtBDXoU24LABa7,Antonio,spotify:track:1c44jkn3UtBDXoU24LABa7,0.0955,0.729,186754,0.967,0.00023,9,0.318,-4.563,0,0.143,126.001,4,0.781,workout
1lsBTdE6MGsKeZCD6llNu7,Done for Me (feat. Kehlani),spotify:track:1lsBTdE6MGsKeZCD6llNu7,0.193,0.856,180493,0.632,0.0,6,0.0688,-3.692,0,0.074,112.009,4,0.697,workout
3HVr6jTVwBHBa2flM0eURR,Glorious (feat. Skylar Grey),spotify:track:3HVr6jTVwBHBa2flM0eURR,0.0323,0.731,220454,0.794,2.59e-05,0,0.112,-5.126,0,0.0522,139.994,4,0.356,workout
5IQzw8udPzrhEA5FPB0MaU,The Road to Life,spotify:track:5IQzw8udPzrhEA5FPB0MaU,0.0235,0.469,229244,0.583,0.918,0,0.121,-8.943,1,0.0268,66.004,4,0.075,focus
3TNNGjgOQ7O8vwAlvlD9Fg,Adrift,spotify:track:3TNNGjgOQ7O8vwAlvlD9Fg,0.497,0.382,158118,0.333,0.918,7,0.106,-15.573,1,0.0367,84.974,4,0.0486,focus
1OMdL6Ut9yYWgq05eUKGuq,Pretending,spotify:track:1OMdL6Ut9yYWgq05eUKGuq,0.929,0.423,186974,0.223,0.906,5,0.125,-15.328,0,0.0289,137.169,3,0.0379,focus
2No1A7ZuMaBGxz45jmA9Gw,Glaciers,spotify:track:2No1A7ZuMaBGxz45jmA9Gw,0.733,0.0789,176373,0.16,0.786,7,0.0943,-18.144,1,0.0362,56.449,4,0.0409,focus
6iDNiQbHvtlOQ8Z4kL46YW,As the Lights Fade Away,spotify:track:6iDNiQbHvtlOQ8Z4kL46YW,0.891,0.311,106233,0.0765,0.973,0,0.114,-21.822,1,0.0363,89.087,4,0.0412,focus
7GiFqdQP8AdVRl1rCK7Zev,Fusion,spotify:track:7GiFqdQP8AdVRl1rCK7Zev,0.985,0.551,227920,0.145,0.94,11,0.107,-16.932,0,0.0344,120.121,4,0.096,focus
0u7ghYOO8OSamsX8yakIVw,We Are Forever,spotify:track:0u7ghYOO8OSamsX8yakIVw,0.976,0.463,133491,0.192,0.946,2,0.093,-18.888,1,0.0373,114.133,3,0.066,focus
3aIidfKAjMwaRTgvY9d0BG,Ventura,spotify:track:3aIidfKAjMwaRTgvY9d0BG,0.403,0.605,281000,0.422,0.902,4,0.0974,-15.64,0,0.0318,120.052,4,0.172,focus
1Ho9GnoEXLcl60ZmdOfxzQ,Now It's Over. Now I'm Awake.,spotify:track:1Ho9GnoEXLcl60ZmdOfxzQ,0.46,0.187,140384,0.111,0.00868,7,0.0917,-18.531,1,0.0346,138.076,3,0.0405,focus
22KKy6ftT0i4nyGNCbwc1B,Petrichor,spotify:track:22KKy6ftT0i4nyGNCbwc1B,0.937,0.319,118321,0.122,0.905,4,0.167,-16.69,1,0.0373,70.263,4,0.214,focus
2IXJyG1DX93g2EhFXghz37,The Choice,spotify:track:2IXJyG1DX93g2EhFXghz37,0.909,0.303,102373,0.00338,0.89,4,0.116,-30.932,0,0.0493,50.96,4,0.347,focus
2hjIqdLhL5qUtOA4HzMQeQ,Andromeda,spotify:track:2hjIqdLhL5qUtOA4HzMQeQ,0.947,0.434,266400,0.1,0.919,9,0.106,-22.07,1,0.0287,99.917,4,0.0511,focus
0v0qWxKW6zcQDBM4fuvJYg,The Beginning,spotify:track:0v0qWxKW6zcQDBM4fuvJYg,0.67,0.358,229042,0.341,0.966,4,0.0771,-16.751,1,0.0431,124.25,4,0.162,focus
2AvDzQfRf5Bx8PX0qRWLRc,In the Clouds,spotify:track:2AvDzQfRf5Bx8PX0qRWLRc,0.93,0.318,176797,0.0466,0.936,1,0.201,-20.373,0,0.0347,73.629,4,0.0384,focus
4RegCU553XuJVRf3eHKvhn,Finding Faith,spotify:track:4RegCU553XuJVRf3eHKvhn,0.892,0.582,157102,0.249,0.837,9,0.0801,-14.379,0,0.0334,110.044,3,0.174,focus
5H14dJbhKeaU1ffTMmIGJi,Observations From A Faraway Place,spotify:track:5H14dJbhKeaU1ffTMmIGJi,0.826,0.176,142074,0.117,0.885,7,0.124,-22.34,1,0.0401,76.125,4,0.142,focus
4pr31JsI5qADn6dHd7t5cQ,First,spotify:track:4pr31JsI5qADn6dHd7t5cQ,0.88,0.344,275600,0.252,0.931,4,0.103,-14.558,1,0.0367,114.788,4,0.144,focus
4lwGyv3tbahmN1Z25wdCxa,Truth (Helios Remix),spotify:track:4lwGyv3tbahmN1Z25wdCxa,0.84,0.445,225480,0.459,0.95,9,0.107,-15.791,1,0.0415,126.106,4,0.137,focus
1cR7s0ghhOj56nhTjwSIRO,Someone Else,spotify:track:1cR7s0ghhOj56nhTjwSIRO,0.354,0.34,247266,0.439,0.954,1,0.232,-12.591,1,0.0371,132.004,3,0.0509,focus
4J4yJ9VpPIIsRDf9w4cPG7,Tracking Aeroplanes,spotify:track:4J4yJ9VpPIIsRDf9w4cPG7,0.993,0.4,468927,0.156,0.849,0,0.124,-15.542,1,0.032,82.99,4,0.0905,focus
49LQIdr4hToVH3JdvzTQYC,Soft Upon Your Face,spotify:track:49LQIdr4hToVH3JdvzTQYC,0.957,0.189,194836,0.0854,0.918,8,0.118,-22.918,1,0.0496,161.119,3,0.0363,focus
6e21HGKZqkwYjddfKCnstu,Dreams Of Another Reality,spotify:track:6e21HGKZqkwYjddfKCnstu,0.971,0.581,190000,0.284,0.942,0,0.19,-17.132,0,0.0319,119.991,4,0.249,focus
2p9P7FkkBTR9DOM4TGkgMz,Pale Lights (Dark Dark Horse Remix),spotify:track:2p9P7FkkBTR9DOM4TGkgMz,0.721,0.574,257607,0.367,0.899,7,0.33,-14.744,0,0.0269,115.995,3,0.0605,focus
39hBYtqNwwl7v0gynAWyZj,He Needs Help,spotify:track:39hBYtqNwwl7v0gynAWyZj,0.949,0.141,190667,0.0449,0.961,0,0.0872,-26.108,1,0.0364,67.461,4,0.0377,focus
1veAhdOE3JSQIAFfXlPHa6,Tomorrow Will Save Us,spotify:track:1veAhdOE3JSQIAFfXlPHa6,0.545,0.279,186000,0.146,0.82,7,0.125,-18.254,1,0.0338,80.024,4,0.0396,focus
3C2spCWjGXotQt1nnoCrMn,Eternity,spotify:track:3C2spCWjGXotQt1nnoCrMn,0.934,0.403,180703,0.338,0.984,0,0.247,-12.581,1,0.0309,130.068,4,0.057,focus
3Jd4MNurRgeTF61GpVTIpb,The Chosen One,spotify:track:3Jd4MNurRgeTF61GpVTIpb,0.699,0.0936,194000,0.202,0.938,0,0.109,-15.288,1,0.0406,75.583,4,0.034,focus
6e34YMQxJitSjh15gK6LL6,Postcards from You,spotify:track:6e34YMQxJitSjh15gK6LL6,0.00563,0.559,232889,0.66,0.805,11,0.116,-7.868,0,0.0257,135.02,4,0.124,focus
6uddOaYobZ26MA4lXmPtR9,What We Call Home,spotify:track:6uddOaYobZ26MA4lXmPtR9,0.0435,0.403,229150,0.758,5.78e-05,6,0.0758,-9.268,1,0.0355,119.96,4,0.0601,focus
59vQSmnGRmNg2Bo3oDWZrY,You Gotta Keep Moving,spotify:track:59vQSmnGRmNg2Bo3oDWZrY,0.257,0.571,249000,0.553,0.862,1,0.0554,-8.365,0,0.0311,120.005,4,0.063,focus
55ojtTlWV3pyJLxIWEn0Z2,Clovelly Dreams,spotify:track:55ojtTlWV3pyJLxIWEn0Z2,0.286,0.478,191162,0.305,0.954,4,0.07,-14.726,0,0.03,137.965,4,0.0701,focus
2IqOZtwGjYV9sko1NCzbKI,White Waves,spotify:track:2IqOZtwGjYV9sko1NCzbKI,0.915,0.492,231724,0.237,0.883,7,0.125,-18.108,1,0.0331,116.083,4,0.0519,focus
5M88pavKSWfH8YEjNHDNP6,Fallen,spotify:track:5M88pavKSWfH8YEjNHDNP6,0.983,0.535,278011,0.106,0.949,5,0.0928,-22.386,1,0.0411,100.012,4,0.0342,focus
2q9NIEbISG7bz75Ofb3FWE,Shimmer,spotify:track:2q9NIEbISG7bz75Ofb3FWE,0.493,0.595,212635,0.343,0.772,0,0.111,-13.298,1,0.0296,111.022,4,0.094,focus
3ExU31i7Fh2vbhB1DzM1Gr,The Plains of Dover,spotify:track:3ExU31i7Fh2vbhB1DzM1Gr,0.91,0.49,191254,0.406,0.836,2,0.122,-17.481,1,0.0403,117.904,4,0.34,focus
4YEKwC3ipNg9LdR02OL8h2,Nothing It Can,spotify:track:4YEKwC3ipNg9LdR02OL8h2,0.779,0.181,287521,0.245,0.899,1,0.0681,-12.333,1,0.0389,109.007,4,0.0366,focus
5aZiydPTohZchLHmPUUxTD,"Two One, Four",spotify:track:5aZiydPTohZchLHmPUUxTD,0.979,0.17,277347,0.0383,0.918,0,0.0897,-21.622,1,0.0444,79.601,4,0.0349,focus
5sBPYOkp1YgCo5GGHBNWqG,Morro Bay,spotify:track:5sBPYOkp1YgCo5GGHBNWqG,0.968,0.645,192171,0.119,0.877,11,0.102,-20.521,1,0.0505,121.975,4,0.0505,focus
4RAXSgWjXAFczeUjgLSKpZ,Ravelling,spotify:track:4RAXSgWjXAFczeUjgLSKpZ,0.014,0.31,150611,0.441,0.871,6,0.112,-8.251,0,0.0318,130.025,5,0.104,focus
1DprJIKazijA5UkXiR6oQ6,Perfect Instance,spotify:track:1DprJIKazijA5UkXiR6oQ6,0.727,0.481,253061,0.256,0.816,5,0.114,-14.291,0,0.0284,104.112,3,0.0383,focus
0tgMoWV59lNPjuenr5mqvt,Sunrise,spotify:track:0tgMoWV59lNPjuenr5mqvt,0.653,0.172,169688,0.0953,0.875,7,0.0991,-19.637,1,0.0396,72.618,5,0.126,focus
2XxHmtjVyUvq0YngQPrffh,You Have Done Well,spotify:track:2XxHmtjVyUvq0YngQPrffh,0.977,0.208,252380,0.132,0.919,0,0.365,-16.223,1,0.038,125.245,3,0.0822,focus
0JGfoZbSvYQiPVQQQSSxmr,Clear Language,spotify:track:0JGfoZbSvYQiPVQQQSSxmr,0.956,0.397,193387,0.0767,0.856,5,0.0992,-15.786,1,0.0374,122.626,4,0.0365,focus
6emQJysJAD5oseT6p6XlV2,The Slide,spotify:track:6emQJysJAD5oseT6p6XlV2,0.883,0.279,174947,0.108,0.88,8,0.113,-17.18,0,0.0327,134.27,3,0.141,focus
1f5neDqYLk7K0ocvlbbbWF,A Silver Lining,spotify:track:1f5neDqYLk7K0ocvlbbbWF,0.793,0.179,135636,0.171,0.927,4,0.0907,-19.427,1,0.0355,111.128,4,0.117,focus
5pDZOftc3EvBBkJWfNXcNn,Lonely Molecule,spotify:track:5pDZOftc3EvBBkJWfNXcNn,0.815,0.444,207000,0.145,0.896,8,0.0724,-18.403,1,0.0304,100.119,4,0.0552,focus
214O1Gcgv9lCWJoley3Ttg,The Light of Day,spotify:track:214O1Gcgv9lCWJoley3Ttg,0.96,0.197,167387,0.106,0.921,4,0.102,-19.51,1,0.045,83.262,3,0.0623,focus
60pJo7veaWc8yLHYyFfnB2,Supernovas,spotify:track:60pJo7veaWc8yLHYyFfnB2,0.0532,0.259,182151,0.498,0.957,8,0.116,-9.319,0,0.0318,110.018,4,0.0457,focus
5sFdMGaWXdSWYtS93KimeP,Varberg,spotify:track:5sFdMGaWXdSWYtS93KimeP,0.913,0.252,169895,0.548,0.9,11,0.154,-7.885,1,0.0379,109.894,4,0.184,focus
6Xcbf5km5dY2xqnDctdjMx,Overture,spotify:track:6Xcbf5km5dY2xqnDctdjMx,0.976,0.355,197667,0.074,0.928,2,0.0892,-17.67,1,0.0317,77.003,4,0.0605,focus
3lgNEhD9fL7vLnbZXa9e7s,"2 Nights, a Whisper",spotify:track:3lgNEhD9fL7vLnbZXa9e7s,0.957,0.365,190804,0.0874,0.97,9,0.0795,-20.689,1,0.0321,97.844,4,0.0368,focus
3tlfW4oTd2nNQVD6SNMc91,My World Is Changing,spotify:track:3tlfW4oTd2nNQVD6SNMc91,0.959,0.569,171613,0.19,0.628,3,0.116,-15.883,1,0.041,81.002,4,0.172,focus
1yUFga1e5dKdRlQlNIgKDC,Paper,spotify:track:1yUFga1e5dKdRlQlNIgKDC,0.914,0.613,274744,0.493,0.906,5,0.0842,-14.337,0,0.027,115.008,4,0.329,focus
6wpJHhMHSvyiPlnSpdNPSA,Goodbye Sierra,spotify:track:6wpJHhMHSvyiPlnSpdNPSA,0.871,0.314,160465,0.225,0.927,0,0.088,-17.105,1,0.0329,85.986,4,0.0607,focus
557iYakWWJQeKbJS3UYMxG,Red Gold Yesterday,spotify:track:557iYakWWJQeKbJS3UYMxG,0.878,0.372,138575,0.233,0.833,10,0.0874,-20.704,1,0.0352,96.086,3,0.171,focus
2kYi4RwuTernByCJR6D4e1,Monita,spotify:track:2kYi4RwuTernByCJR6D4e1,0.994,0.203,196000,0.0664,0.868,5,0.132,-24.621,1,0.0452,65.108,3,0.0433,focus
3aJag451WnwJY280pZecbt,Breathe,spotify:track:3aJag451WnwJY280pZecbt,0.884,0.256,253318,0.184,0.92,5,0.0948,-20.782,1,0.0353,129.943,4,0.038,focus
5Ormcdpk9HXgPyTmEH8LQ1,Watching the Storm,spotify:track:5Ormcdpk9HXgPyTmEH8LQ1,0.298,0.407,307263,0.411,0.935,11,0.0956,-11.733,1,0.0347,100.01,4,0.0723,focus
2Sd7KgjJDMc7vhDe64nBpi,Branch,spotify:track:2Sd7KgjJDMc7vhDe64nBpi,0.974,0.443,125680,0.178,0.937,0,0.112,-15.435,1,0.0306,140.426,4,0.165,focus
1SPPEq7HfS9W1wwGOptNdD,Silk And Honey,spotify:track:1SPPEq7HfS9W1wwGOptNdD,0.889,0.516,200493,0.137,0.885,0,0.14,-23.667,1,0.0375,128.875,4,0.213,focus
3B5CmP4afMVgLJeDvc6ivW,Escape,spotify:track:3B5CmP4afMVgLJeDvc6ivW,0.897,0.431,85467,0.17,0.876,7,0.113,-23.404,1,0.0459,129.923,3,0.0385,focus
5rUolow9z3wyCtbohQr6Ot,Northern Lights,spotify:track:5rUolow9z3wyCtbohQr6Ot,0.962,0.352,216000,0.174,0.912,7,0.101,-13.51,1,0.0355,139.998,4,0.0389,focus
1YU1xwcePnMHo0H5MI9gtm,October Skies,spotify:track:1YU1xwcePnMHo0H5MI9gtm,0.919,0.179,175150,0.0586,0.894,2,0.097,-17.371,1,0.0362,74.223,4,0.0852,focus
1BpAKG4TNBqkgtv33pQySC,The Sleeper,spotify:track:1BpAKG4TNBqkgtv33pQySC,0.993,0.178,159071,0.00986,0.802,0,0.112,-24.757,1,0.0403,92.709,1,0.0911,focus
62rlNsIU6VgkRCSqH4BKEu,Seeming,spotify:track:62rlNsIU6VgkRCSqH4BKEu,0.448,0.168,155867,0.224,0.799,10,0.0974,-18.379,1,0.0421,68.731,3,0.039,focus
15sQ657gDj93yUN2MTl0qU,The Powers Of The Universe,spotify:track:15sQ657gDj93yUN2MTl0qU,0.238,0.189,238332,0.521,0.877,4,0.145,-9.698,1,0.038,169.336,3,0.0947,focus
3lBPp5qjEjDRFjFV2beh35,Last Sunrise In The Wasteland,spotify:track:3lBPp5qjEjDRFjFV2beh35,0.00856,0.452,169250,0.342,0.857,0,0.267,-7.451,1,0.0326,125.986,4,0.0463,focus
6IhFOgNP7YeQ3PoI8kcRLn,You’re So Very Far Away,spotify:track:6IhFOgNP7YeQ3PoI8kcRLn,0.949,0.311,179000,0.109,0.882,9,0.127,-17.777,1,0.0347,137.049,4,0.0775,focus
1RnmnjIrfyOtOwGPhzxKHM,Valley Tales,spotify:track:1RnmnjIrfyOtOwGPhzxKHM,0.208,0.433,202000,0.152,0.77,7,0.162,-17.758,1,0.0397,109.844,4,0.0405,focus
2WltUi1jhpoiksDrlJUBlr,Any Given Place,spotify:track:2WltUi1jhpoiksDrlJUBlr,0.0942,0.283,184448,0.415,0.905,4,0.154,-7.382,1,0.0298,141.241,4,0.068,focus
4r8zhmeR3CJMCNka7dOf5H,Waiting For Sundown,spotify:track:4r8zhmeR3CJMCNka7dOf5H,0.975,0.419,234622,0.305,0.892,7,0.0995,-14.428,1,0.0277,168.166,4,0.0767,focus
3FX5nAdwGuB6wsHXRbJjjC,Journey South,spotify:track:3FX5nAdwGuB6wsHXRbJjjC,0.661,0.461,262116,0.464,0.952,4,0.0904,-12.764,1,0.0331,117.008,4,0.295,focus
03VnvcUaAxCkmtk2YrTlZb,Behind the World,spotify:track:03VnvcUaAxCkmtk2YrTlZb,0.965,0.327,246533,0.155,0.931,1,0.113,-18.709,0,0.0283,88.966,4,0.0745,focus
2srKKTOmWUOEUZogGDTCIm,Euphoria,spotify:track:2srKKTOmWUOEUZogGDTCIm,0.99,0.591,210732,0.0664,0.928,7,0.0931,-23.347,0,0.0418,82.017,4,0.106,focus
1UxbOJn4xayygB84FgRDLS,Numb,spotify:track:1UxbOJn4xayygB84FgRDLS,0.415,0.553,203085,0.235,0.801,9,0.119,-14.93,0,0.0324,120.027,4,0.202,focus
6PQ5MG7nZpZRpSi19qb02l,Narrowed Eyes,spotify:track:6PQ5MG7nZpZRpSi19qb02l,0.361,0.167,153953,0.179,0.899,1,0.135,-20.276,1,0.0342,68.622,1,0.0343,focus
7r9cNx76cAD4Uce80Lqyig,Migration,spotify:track:7r9cNx76cAD4Uce80Lqyig,0.942,0.275,217757,0.0476,0.904,10,0.0924,-22.524,1,0.0356,102.83,4,0.0712,focus
5U2WQ74Tyc2OHKCK2KvGi5,In This Together,spotify:track:5U2WQ74Tyc2OHKCK2KvGi5,0.991,0.447,130083,0.169,0.938,0,0.0961,-17.756,1,0.0452,72.915,3,0.208,focus
6ewlF5IJizIAwNwtJJ0L77,Hiking,spotify:track:6ewlF5IJizIAwNwtJJ0L77,0.559,0.497,66840,0.15,0.84,2,0.108,-18.159,1,0.0378,77.649,4,0.385,focus
3KQuhzMHHbds6YHZNQzPvk,RD 1,spotify:track:3KQuhzMHHbds6YHZNQzPvk,0.962,0.19,269312,0.271,0.913,8,0.0956,-20.517,1,0.0499,115.827,3,0.15,focus
32pSWJdrwYeI4FrqPPMZJH,Breathe,spotify:track:32pSWJdrwYeI4FrqPPMZJH,0.888,0.275,253318,0.185,0.912,5,0.0949,-20.762,1,0.0354,129.986,4,0.0391,focus
7A3vuGQKAUXlROjgo1L59k,Light in the Fog,spotify:track:7A3vuGQKAUXlROjgo1L59k,0.0701,0.414,184186,0.526,0.866,2,0.115,-13.766,1,0.0469,171.999,4,0.0377,focus
0ViWiSqKgExiuU4hXlVIDF,Home,spotify:track:0ViWiSqKgExiuU4hXlVIDF,0.245,0.51,293457,0.351,0.801,0,0.11,-12.356,1,0.0292,139.976,4,0.111,focus
6lhhVRjJJk2He59jAtOSsm,Shadows Fall,spotify:track:6lhhVRjJJk2He59jAtOSsm,0.362,0.171,327721,0.287,0.64,7,0.104,-14.54,1,0.0315,84.381,4,0.0343,focus
12xTeDRkdcJdyCEjQ7FPvk,Pale Lights,spotify:track:12xTeDRkdcJdyCEjQ7FPvk,0.286,0.13,282907,0.534,0.781,2,0.12,-17.304,0,0.0498,73.337,4,0.185,focus
3tGdrKXDO9hZV0f0XDh66O,If I'd Have Known It Was The Last (Second Position),spotify:track:3tGdrKXDO9hZV0f0XDh66O,0.00468,0.462,112720,0.249,0.896,7,0.108,-14.157,1,0.0315,106.039,3,0.0481,focus
0tWJSrOeixKQQcYEws7HTF,Archipelago Dreams,spotify:track:0tWJSrOeixKQQcYEws7HTF,0.841,0.119,156300,0.214,0.931,2,0.113,-18.913,1,0.0377,80.643,4,0.0385,focus
3tgZbnO37GxoZHBxCGw0XM,Sky Could Undress,spotify:track:3tgZbnO37GxoZHBxCGw0XM,0.861,0.422,248173,0.204,0.931,9,0.105,-16.071,1,0.0318,146.612,4,0.0398,focus
4AMeTATGlTyPaPCRzpvN47,Masollan,spotify:track:4AMeTATGlTyPaPCRzpvN47,0.324,0.459,313460,0.325,0.899,4,0.113,-13.411,1,0.0261,90.817,4,0.176,focus
75zUF417TzAmLMAmggqUhP,Planetary,spotify:track:75zUF417TzAmLMAmggqUhP,0.788,0.223,184273,0.277,0.887,0,0.106,-12.358,1,0.0299,76.843,4,0.0436,focus
3cIG78oBauowzEbkBwWADN,They Move on Tracks of Never-Ending Light,spotify:track:3cIG78oBauowzEbkBwWADN,0.546,0.645,416333,0.188,0.836,6,0.0952,-19.37,1,0.0377,119.999,4,0.0748,focus
